Unnamed: 0,Unnamed: 1,title,description,Unnamed: 4,Atributos <empresa terceira>,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Atributos AI-PAVE-BR,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Atributos Multimídia,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33
comprebel2||64243,Microondas,Micro-ondas Grill LG 30 litros Preto Limpa Fácil - MH7097AR - 127V,"Micro-ondas Grill LG 30 litros Preto - MH7097AR - 127V<br><br>Mais Segurança com TRAVA PARA CRIANÇAS: Impede a utilização por crianças quando a trava estiver acionada, garantindo mais segurança para a sua família.<br>Mais Comodidade com FUNÇÃO MANTER AQUECIDO: Conserva a comida aquecida depois do preparo.<br>Cozinhar &amp; Grelhar com FUNÇÃO COMBINADA: Mais agilidade no cozimento! Permite combinar a função do micro-ondas com a do Grill, de forma alternada.<br><br>CARACTERÍSTICAS<br><br>Voltagem 110V<br>Capacidade 30 Litros<br>Acabamento Preto e Espelhado<br>Menu Light 3 programas<br>Menu Grill 4 programas<br>Menu Brasileiro 9 programas<br>Menu Infantil4 programas<br>Descongelamento 4 programas<br>Classificação energética A<br>Descongelamento Sim<br>Economia de energia Sim, Eco On<br>Função Combinada Sim<br>Grill Sim<br><br>Dimensões do Produto<br>508mm (larg) x 291mm (alt) x 405mm (prof)<br>Peso (Kg) Produto 12,8<br><br>Dimensões da Embalagem<br>563mm (larg) x 330mm (alt) x 492mm (prof)<br>Peso (Kg) Embalado 15,5<br>","{""capacidade"":""30 L"",""cor"":""Preto"",""marca"":""LG"",""voltagem"":""127 V""}",30 L,Preto,LG,,127 V,,,,,,,30 Litros,Preto,LG,Não informado,127V,Grill,Preto e Espelhado,MH7097AR,Não informado,"Trava para Crianças, Função Manter Aquecido, Função Combinada, Menu Light 3 programas, Menu Grill 4 programas, Menu Brasileiro 9 programas, Menu Infantil 4 programas, Descongelamento 4 programas, Classificação energética A, Descongelamento Sim, Economia de energia Sim Eco On, Função Combinada Sim, Grill Sim",Não informado,LG,Preto,30L,,110V,"[Touch, com Função Grill]",De Bancada
casaferrari||FK17098-220V,Microondas,Microondas Elétrico de Embutir Com 25 Litros Smart Franke,"<p>Design moderno, acabamento em vidro temperado preto com detalhes em aço inox, display touch em LED branco e interior em aço inox vão deixar qualquer cozinha muito mais bonita. Com capacidade de 25 litros e 6 funções: micro-ondas, grill, micro-ondas + grill (2 opções), descongelamento por peso e por tempo, oferece maior praticidade no dia a dia. São 8 receitas pré-programadas que garantem o resultado perfeito pois combinam peso do alimento e potência para o cozimento adequado. O bloqueio de segurança evita que crianças menores tenham acesso ao painel sem supervisão de um adulto. </p> <p> <strong>Garantia:</strong> 12 Meses Contra Defeitos De Fabricação.</p>","{""capacidade"":""25 L"",""cor"":""Inox"",""marca"":""Franke"",""tipo"":""Embutir"",""voltagem"":""220 V""}",25 L,Inox,Franke,,220 V,Embutir,,,,,,25 Litros,Preto,Franke,Não informado,Não informado,Elétrico,Vidro Temperado,Não informado,Aço Inox,"Embutir, Smart, 6 Funções (Micro-ondas, Grill, Micro-ondas + Grill, 2 Opções de Descongelamento, 8 Receitas Pré-Programadas), Bloqueio de Segurança",Não informado,Franke,Inox,25L,5,220V,"[Touch, Digital]",De Embutir
multiloja||36922,Microondas,Microondas Panasonic Dupla Refeição ST66NBRU 34L,"Simplifique sua vida na cozinha com o Micro-ondas Panasonic NN-ST66NBRU. Este eletrodoméstico versátil oferece rapidez e conveniência, aquecendo e cozinhando alimentos de maneira eficiente. Com capacidade generosa, é perfeito para refeições individuais ou familiares. Com opção de Dupla Refeição basta colocar uma refeição no prato giratório e outra na grelha para aquelas ao mesmo tempo. Tecnologia Pega Fácil, assim que o aquecimento termina, o prato faz uma rotação para que você pegue o utensílio exatamente como o deixou. O ST66L inibe 99,9 da proliferação das bactérias, pois tem em seu interior o novo revestimento com camada de tinta com sistema antimicrobiano. Quatro vezes mais fácil de limpar por conta do revestimento antiaderente.<br> <br> <br> Características: <br> Volume Total 34 litros<br> Potência 900W<br> 10 Níveis de Potência<br> Eficiência Energética A<br> Diâmetro do prato 31.5cm<br> 6 Receitas Pré-Programadas<br> 2 Auto descongelamentos<br> 3 Memórias<br> Desodorizador<br> Função Mudo<br> Adicionar 30 Seg.<br> Relógio<br> Trava de Segurança Eletrônica<br> Acessórios - Grelha suporte<br> Dupla Refeição<br> Antibacteria Ag<br> Antiaderente<br> <br> <br> Dimensões:<br> Altura: 32,5 cm<br> Largura: 52 cm<br> Profundidade: 43 cm<br> Peso: 14,80 kg<br> <br> <br> Garantia do fornecedor de 12 meses","{""capacidade"":""34 L"",""marca"":""Panasonic"",""niveis_de_potencia"":""10 Níveis"",""voltagem"":""220 V""}",34 L,,Panasonic,10 Níveis,220 V,,,,,,,34L,Não informado,Panasonic,10,Não informado,Micro-ondas,Não informado,ST66NBRU,Não informado,"Dupla Refeição, Pega Fácil, Antibacteriano, Antiaderente, 6 Receitas Pré-Programadas, 2 Auto descongelamentos, 3 Memórias, Desodorizador, Função Mudar, Adicionar 30 Seg, Relógio, Trava de Segurança Eletrônica",Não informado,Panasonic,Preto,34L,10,220V,"[Touch, com Tecnologia Pega Fácil, com Relógio, com Função Mudo]",De Bancada
lojaslebiscuit||2147295447,Microondas,Micro-ondas Philco PMO33B 32 Litros Branco Espelhado - 220V,"Ágil e prático, o Micro-ondas Philco PMO33B Branco Espelhado foi desenvolvido com as principais funcionalidades para quem busca otimizar o tempo durante o dia a dia. Com capacidade de 32 litros, possui porta espelhada, potência de 1400W e alimentação de 220V. Tem função para descongelar alimentos por peso ou tempo, além do botão para manter refeições aquecidas e display que pode ter a iluminação e sons desligados, ajudando na economia de energia. O Micro-ondas Philco PMO33E possibilita o preparo de refeições saudáveis através do botão menu fit, tem trava de segurança e função tira odor que neutraliza o aroma de receitas anteriores. No seu visor, além dos números, estão localizadas as teclas de preparo: lasanha, menu fit, pizza, pipoca, brigadeiro, bolo de caneca, potência, manter aquecido, tira odor, descongelar (tempo), descongelar (peso) que viabilizam o funcionamento do seu eletroportátil com apenas um toque. Com design elegante e puxador, compõe qualquer decoração sem interferir.","{""capacidade"":""32 L"",""cor"":""Branco"",""marca"":""Philco"",""voltagem"":""220 V""}",32 L,Branco,Philco,,220 V,,,,,,,32 Litros,Branco Espelhado,Philco,Não informado,220V,Micro-ondas,Não informado,PMO33B,Não informado,"Porta espelhada, potência de 1400W, função para descongelar alimentos por peso ou tempo, botão para manter refeições aquecidas, display com iluminação e sons desligáveis, botão menu fit, trava de segurança, função tira odor, teclas de preparo lasanha, menu fit, pizza, pipoca, brigadeiro, bolo de caneca, potência, manter aquecido, tira odor, descongelar tempo, descongelar peso.",Não informado,Philco,Branco,32L,,220V,"[Touch, Digital, com Relógio]",De Bancada
lojacassolcenterlaroficial||2101644,Microondas,Micro-ondas 25l Pmo28b Branco Philco,"Micro-ondas 25L Pmo28b Branco Philco: Eficiência e Versatilidade na Cozinha <p>O Micro-ondas Philco Pmo28b é uma escolha inteligente para quem busca eficiência e versatilidade no preparo de alimentos. Com uma capacidade de 25 litros, este eletrodoméstico proporciona amplo espaço interno para diversas necessidades culinárias.</p> Recursos Essenciais para Facilitar o Dia a Dia <p>O prato com um diâmetro de 285mm permite o aquecimento uniforme dos alimentos, garantindo uma experiência culinária satisfatória. As teclas fáceis FIT e Manter Aquecido simplificam o processo, tornando-o intuitivo e ágil.</p> Descongelamento Personalizado <p>As opções de Descongelar por Tempo ou Descongelar por Peso oferecem flexibilidade, permitindo um controle preciso no processo de descongelamento. Essa funcionalidade adaptável atende às necessidades variadas, proporcionando conveniência no dia a dia.</p> Potência e Eficiência Energética <p>Com 1100W de potência, este micro-ondas Philco oferece um desempenho rápido e eficaz. A classificação ""A"" em eficiência energética destaca o compromisso com o consumo responsável de energia, proporcionando um aparelho eficiente e econômico.</p> Funcionalidades Adicionais para Conveniência <p>Além das funções básicas, o micro-ondas apresenta recursos como Função Potência, Relógio, Display/Sound e Tira Odor. Estas características adicionais contribuem para uma experiência completa, adaptando-se às diversas demandas da vida moderna.</p> Disponibilidade para Diferentes Tensões <p>Disponível nas opções de 127V e 220V, o Micro-ondas Philco Pmo28b atende às diversas configurações elétricas, proporcionando flexibilidade para diferentes ambientes.</p> Garantia de Confiança <p>O produto conta com uma garantia de 01 ano, assegurando a confiabilidade e durabilidade que os consumidores esperam da marca Philco.</p> Micro-ondas Philco Pmo28b - Aliando Praticidade e Desempenho <p>Micro-ondas Philco Pmo28b Branco destaca-se por sua capacidade, recursos versáteis e eficiência energética. Combinando potência e funcionalidades convenientes, este micro-ondas é uma adição valiosa para qualquer cozinha, proporcionando facilidade e rapidez no preparo de refeições cotidianas.</p>",,,,,,,,,,,,,25l,Branco,Philco,Não informado,127V e 220V,Micro-ondas,Não informado,Pmo28b,Não informado,"Descongelar por Tempo ou Descongelar por Peso, Função Potência, Relógio, DisplaySound, Tira Odor",Não informado,Philco,Branco,25L,,110V,"[Touch, com Relógio, com Display/Sound, com Função Tira Odor]",De Bancada
climario||28369,Microondas,Micro-Ondas de Embutir 32 Litros Consul CM146AE Preto 220V,"Micro-Ondas de Embutir 32 Litros Consul CM146AE Preto 220V O micro-ondas de embutir Consul 32L salva sua rotina, além de deixar sua cozinha mais bonita com um design moderno e garantir espaço de sobra para todo tipo de prato. O Menu Fácil traz praticidade para as receitas do dia a dia com apenas um toque. Já com a função Tira Odor, o cheiro de comida que costuma ficar no micro-ondas vai embora. Bem pensado né? <strong> DESIGN MODERNO:</strong> Fácil de limpar e prático de usar. <strong> MENU FÁCIL :</strong> Receitas práticas para o dia a dia. <strong> ESPAÇO DE SOBRA :</strong> O espaço perfeito para todo tipo de prato. <strong> FUNÇÃO TIRA ODOR :</strong> Chega de micro-ondas com cheiro de comida! <strong> MENU DESCONGELAR :</strong> Descongela os alimentos ao toque de um botão. <strong> AJUSTE FÁCIL DE POTÊNCIA :</strong> A potência certa para o preparo das suas receitas. <strong> OPÇÃO MUTE :</strong> Silencie os alertas sonoros do micro-ondas. <strong> TENS INCLUSOS NA EMBALAGEM :</strong> 1 moldura 1 duto de ar 4 pés rosqueáveis 4 parafusos (4x8 mm) 4 parafusos (4x10 mm) 8 parafusos (4x16 mm) 4 parafusos (3x25 mm) 4 fixadores de nicho","{""capacidade"":""32 L"",""cor"":""Preto"",""marca"":""Consul"",""tipo"":""Embutir""}",32 L,Preto,Consul,,,Embutir,,,,,,32 Litros,Preto,Consul,Não informado,220V,Embutir,Não informado,CM146AE,Não informado,"Menu Fácil, Tira Odor, Descongelar, Ajuste Fácil de Potência, Opção Mute",Não informado,Consul,Preto,32L,,220V,"[Digital, com Função Tira Odor]",De Embutir
casabrasil1||380796,Microondas,Forno Microondas Philco 26L - Pmo26Es 110V,"O Micro-Ondas Philco PMO26ES 26 Litros oferece menu fit, pratos mais saudáveis com apenas um toque! Além das teclas fáceis: Lasanha, pizza, pipoca, brigadeiro, manter aquecido, +30S, que adiciona 30 segundos ao tempo de preparo, sem necessidade de longa programação; Com várias funções: - Função descongelar por peso e tempo: Variadas opções de descongelamento para carne bovina, frango e feijão; - Função tira odor: Auxilia na eliminação do cheiro deixado durante a preparação do alimento; - Função potência: Vários níveis de potência para escolher de acordo com o tipo de alimento; Com opção desligar display e silenciar, utilize está tecla para que o display do produto seja desligado; E para sua comodidade, tem trava de segurança, que garante maior segurança para a família. O teclado pode ser bloqueado para evitar o uso indevido do produto por crianças! *Imagens meramente ilustrativas.","{""capacidade"":""26 L"",""marca"":""Philco"",""voltagem"":""127 V""}",26 L,,Philco,,127 V,,,,,,,26L,Não informado,Philco,Não informado,110V,Micro-Ondas,Não informado,Pmo26Es,Não informado,"Menu fit, teclas fáceis, função descongelar por peso e tempo, função tira odor, função potência, trava de segurança",Não informado,Philco,Prata,26L,,110V,"[Touch, com Relógio, com Display/Sound, com Função Tira Odor]",De Bancada
angeloni2||4631895,Microondas,Micro-ondas PANASONIC 34L Branco ST65LSRUK,"Para quem procura um produto para ter mais praticidade na hora de preparar ou esquentar alimentos, o Micro-ondas NN-ST65LWRUN da Panasonic é a melhor opção em qualidade e alta tecnologia. Com um design extremamente elegante na cor branco e um lindo acabamento ele possui 34 litros de capacidade, ideal para você preparar deliciosas receitas. Sem contar que ele conta com receitas pré-programadas, prato giratório, relógio e trava de segurança. E tem mais conta com revestimento antiaderente e o sistema antimicrobiano que inibe em 99,9% a proliferação das bactérias.","{""cor"":""Branco"",""marca"":""Panasonic"",""niveis_de_potencia"":""10 Níveis"",""tipo"":""Mesa"",""voltagem"":""127 V""}",,Branco,Panasonic,10 Níveis,127 V,Mesa,,,,,,34L,Branco,PANASONIC,Não informado,Não informado,Micro-ondas,Não informado,ST65LSRUK,Não informado,"receitas pré-programadas, prato giratório, relógio, trava de segurança, revestimento antiaderente, sistema antimicrobiano",Não informado,Panasonic,Branco,34L,10,110V,"[com Relógio, com Trava de segurança]",De Bancada
lojasminatel||1457525,Microondas,Micro-ondas Electrolux 23L Branco Efficient - ME23B,"O micro-ondas Electrolux branco 23L Efficient ME23B é pensado para facilitar sua rotina na cozinha. Ele conta com a tecnologia de descongelamento assistido para alcançar resultados mais uniformes ao descongelar os ingredientes, avisando no painel o momento certo de virar ou mexer os alimentos. Seu painel inteligente, com ajustes automáticos de potência, disponibiliza quatro modos de preparo diferentes e funcionais para tornar sua rotina mais prática: derreter, desidratar, cozinhar rápido e cozinhar delicado. Acione a Função Desidratar para fazer chips de frutas ou vegetais, além de desidratar ervas para conservá-las por mais tempo. Selecione a Função Cozinhar Delicado se quiser preparar alimentos macios, como peixes e alguns tipos de vegetais. Para vegetais mais duros e carne bovina, utilize a Função Cozinhar Rápido. Possui a Função Manter Aquecido, que conserva suas receitas recém preparadas quentes e deliciosas até o consumo. A função Tira Odor é ideal para manter seu produto livre de possíveis odores dos preparos anteriores graças ao sistema de recirculação do ar interno.","{""capacidade"":""23 L"",""cor"":""Branco"",""marca"":""Electrolux"",""voltagem"":""127 V""}",23 L,Branco,Electrolux,,127 V,,,,,,,23L,Branco,Electrolux,Não informado,Não informado,Micro-ondas,Não informado,ME23B,Não informado,"Descongelamento assistido, Painel inteligente com ajustes automáticos de potência, Quatro modos de preparo, Função Desidratar, Função Cozinhar Delicado, Função Cozinhar Rápido, Função Manter Aquecido, Função Tira Odor",Efficient,Electrolux,Branco,23L,,110V,"[Touch, Digital, com Relógio, com Timer]",De Bancada
bendicasa||13629,Microondas,Micro-Ondas Panasonic ST25J 21 Litros Com Receitas Pré-Programadas,"O Micro-Ondas se tornou um Eletrodoméstico Indispensável em qualquer Cozinha, por esse motivo a Panasonic elaborou o ST25J. Escolha perfeita para quem procura praticidade e todas as funcionalidades necessárias para facilitar a vida no preparo de seus alimentos prediletos. Já vem com 5 receita Pré-Programadas facilitando o uso, possui 700W de Potência, Trava de Segurança, Função Memória para 3 receitas, Timer, Desodorizador e Auto Aquecimento. Com Interior bem distribuído e Painel Digital, possui design Moderno e ainda descongela alimentos com rapidez. Aproveite a Oferta aqui na BendiCasa e garanta já o seu.<br>","{""capacidade"":""21 L"",""cor"":""Branco"",""marca"":""Panasonic"",""voltagem"":""127 V""}",21 L,Branco,Panasonic,,127 V,,,,,,,21 Litros,Não informado,Panasonic,Não informado,Não informado,Não informado,Não informado,ST25J,Não informado,"Receitas Pré-Programadas, 5 receitas, 700W de Potência, Trava de Segurança, Função Memória para 3 receitas, Timer, Desodorizador, Auto Aquecimento, Painel Digital, Design Moderno, Descongela alimentos com rapidez",Não informado,Panasonic,Branco,21L,,110V,"[Digital, com Timer]",De Bancada
luxgolden1||43651,Microondas,Micro-ondas Consul 32L Cinza Espelhado CMS46AR - 220V,"<p>Micro-ondas Consul 32L Cinza Espelhado CMS46AR - 220V</p> <p>Se você busca por um micro-ondas com mais espaço interno, o Micro-ondas 32 Litros Branco é o que você precisa! Com função tira odor e capacidade de 32 litros, possui receitas pré-programadas para facilitar o dia a dia!<br> <br>Características:<br>EAN: 7891129547001<br>Marca: Consul<br>Modelo: CMS46AR<br>Cor: Cinza Espelhado<br>Voltagem: 220V<br>Potência: 900W<br>Capacidade: 32 Litros<br>Menu Fácil<br>Função Tira Odor<br>Função Descongelar<br>Dimensões da Embalagem:<br>Altura: 35cm<br>Largura: 64cm<br>Profundidade: 49cm<br>Peso: 15,900Kg<br>Garantia: 12 Meses</p>","{""capacidade"":""32 L"",""cor"":""Cinza"",""marca"":""Consul"",""voltagem"":""220 V""}",32 L,Cinza,Consul,,220 V,,,,,,,32 Litros,Cinza Espelhado,Consul,Não informado,220V,Não informado,Não informado,CMS46AR,Não informado,Menu FácilbrFunção Tira OdorbrFunção Descongelar,Não informado,Consul,Cinza,32L,,220V,"[Função Tira Odor, Menu Fácil, com Função Descongelar]",De Bancada
